#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_kitchen_island_adj;Kitchen Islandian;;Kitchen Islander;;;;;;;;;;;x
d_koopas;Koopa's;Koopa's;Koopa's;;Koopa's;;;;;;;;;x
d_koopas_adj;Koopasian;;koopa'ser;;;;;;;;;;;x
d_koopaseum_area;Koopaseum Area;Koopaseum Area;Koopaseum Area;;Koopaseum Area;;;;;;;;;x
d_koopaseum_area_adj;Koopaseum Arean;;Koopaseum Arer;;;;;;;;;;;x
d_lands_end;Land's End;Land's End;Land's End;;Land's End;;;;;;;;;x
d_lands_end_adj;Lands Endian;;Land's Ender;;;;;;;;;;;x
d_lavalava_island;Lavalava Island;Lavalava Island;Lavalava Island;;Lavalava Island;;;;;;;;;x
d_lavalava_island_adj;Lavalava Islandian;;Lavalava Islander;;;;;;;;;;;x
d_lemon_coast;Lemon Coast;Lemon Coast;Lemon Coast;;Lemon Coast;;;;;;;;;x
d_lemon_coast_adj;Lemon Coastian;;Lemon Coaster;;;;;;;;;;;x
d_lemon_kingdom;Lemon Kingdom;Lemon Kingdom;Lemon Kingdom;;Lemon Kingdom;;;;;;;;;x
d_lemon_kingdom_adj;Lemon Kingdomian;;Lemon Kingdomer;;;;;;;;;;;x
d_lemon_seas;Lemon Seas;Lemon Seas;Lemon Seas;;Lemon Seas;;;;;;;;;x
d_lemon_seas_adj;Lemon Seasian;;Lemon Seaser;;;;;;;;;;;x
d_luigis_mansion;Luigi's Mansion;Luigi's Mansion;Luigi's Mansion;;Luigi's Mansion;;;;;;;;;x
d_luigis_mansion_adj;Luigis Mansionian;;Luigi's Mansioner;;;;;;;;;;;x
d_lychee_kingdom;Lychee Kingdom;Lychee Kingdom;Lychee Kingdom;;Lychee Kingdom;;;;;;;;;x
d_lychee_kingdom_adj;Lychee Kingdomian;;Lychee Kingdomer;;;;;;;;;;;x
d_made_up;Made up;Made up;Made up;;Made up;;;;;;;;;x
d_made_up_adj;Made upian;;Made uper;;;;;;;;;;;x
d_mario_and_wario;Mario and Wario;Mario and Wario;Mario and Wario;;Mario and Wario;;;;;;;;;x
d_mario_and_wario_adj;Marian;;Mario and Warer;;;;;;;;;;;x
d_mario_kart;Mario Kart;Mario Kart;Mario Kart;;Mario Kart;;;;;;;;;x
d_mario_kart_adj;Mario Kartian;;Mario Karter;;;;;;;;;;;x
d_mario_land;Mario Land;Mario Land;Mario Land;;Mario Land;;;;;;;;;x
d_mario_land_adj;Mario Landian;;Mario Lander;;;;;;;;;;;x
d_mario_party;Mario Party;Mario Party;Mario Party;;Mario Party;;;;;;;;;x
d_mario_party_adj;Mario Partian;;Mario Parter;;;;;;;;;;;x
d_mario_party_locations;Mario Party Locations;Mario Party Locations;Mario Party Locations;;Mario Party Locations;;;;;;;;;x
d_mario_party_locations_adj;Mario Party Locationsian;;Mario Party Locationser;;;;;;;;;;;x
d_melon_kingdom;Melon Kingdom;Melon Kingdom;Melon Kingdom;;Melon Kingdom;;;;;;;;;x
d_melon_kingdom_adj;Melon Kingdomian;;Melon Kingdomer;;;;;;;;;;;x
d_minkey_mischief_+_jetty_jitters;Minkey Mischief + Jetty Jitters;Minkey Mischief + Jetty Jitters;Minkey Mischief + Jetty Jitters;;Minkey Mischief + Jetty Jitters;;;;;;;;;x
d_minkey_mischief_+_jetty_jitters_adj;Minkey Mischief + Jetty Jittersian;;Minkey Mischief + Jetty Jitterser;;;;;;;;;;;x
d_minnow_island;Minnow Island;Minnow Island;Minnow Island;;Minnow Island;;;;;;;;;x
d_minnow_island_adj;Minnow Islandian;;Minnow Islander;;;;;;;;;;;x
d_mole_mountains;Mole Mountains;Mole Mountains;Mole Mountains;;Mole Mountains;;;;;;;;;x
d_mole_mountains_adj;Mole Mountainsian;;Mole Mountainser;;;;;;;;;;;x
d_mushroom_kingdom_proper;Mushroom Kingdom Proper;Mushroom Kingdom Proper;Mushroom Kingdom Proper;;Mushroom Kingdom Proper;;;;;;;;;x
d_mushroom_kingdom_proper_adj;Mushroom Kingdom Properian;;Mushroom Kingdom Properer;;;;;;;;;;;x
d_mushroom_kingdom_south_dry_dry_area;Mushroom Kingdom South - Dry Dry Area;Mushroom Kingdom South - Dry Dry Area;Mushroom Kingdom South - Dry Dry Area;;Mushroom Kingdom South - Dry Dry Area;;;;;;;;;x
d_mushroom_kingdom_south_dry_dry_area_adj;Mushroom Kingdom South - Dry Dry Arean;;Mushroom Kingdom South - Dry Dry Arer;;;;;;;;;;;x
d_mushroom_world_(world_2);Mushroom World (World 2);Mushroom World (World 2);Mushroom World (World 2);;Mushroom World (World 2);;;;;;;;;x
d_mushroom_world_(world_2)_adj;Mushroom World (World 2)ian;;Mushroom World (World 2)er;;;;;;;;;;;x
d_new_super_mario_bros_u_worlds;New Super Mario Bros. U Worlds;New Super Mario Bros. U Worlds;New Super Mario Bros. U Worlds;;New Super Mario Bros. U Worlds;;;;;;;;;x
d_new_super_mario_bros_u_worlds_adj;New Super Mario Bros. U Worldsian;;New Super Mario Bros. U Worldser;;;;;;;;;;;x
d_northern_kremisphere/dkc3;Northern Kremisphere/DKC3;Northern Kremisphere/DKC3;Northern Kremisphere/DKC3;;Northern Kremisphere/DKC3;;;;;;;;;x
d_northern_kremisphere/dkc3_adj;Northern Kremisphere/DKC3ian;;Northern Kremisphere/DKC3er;;;;;;;;;;;x
d_northern_sealand;Northern Sealand;Northern Sealand;Northern Sealand;;Northern Sealand;;;;;;;;;x
d_northern_sealand_adj;Northern Sealandian;;Northern Sealander;;;;;;;;;;;x
d_ocean_side;Ocean Side;Ocean Side;Ocean Side;;Ocean Side;;;;;;;;;x
d_ocean_side_adj;Ocean Sidean;;Ocean Sider;;;;;;;;;;;x
d_orange_kingdom;Orange Kingdom;Orange Kingdom;Orange Kingdom;;Orange Kingdom;;;;;;;;;x
d_orange_kingdom_adj;Orange Kingdomian;;Orange Kingdomer;;;;;;;;;;;x
d_paper_mario_sticker_star_hub;Paper Mario Sticker Star Hub;Paper Mario Sticker Star Hub;Paper Mario Sticker Star Hub;;Paper Mario Sticker Star Hub;;;;;;;;;x
d_paper_mario_sticker_star_hub_adj;Paper Mario Sticker Star Hubian;;Paper Mario Sticker Star Huber;;;;;;;;;;;x
d_peach_kingdom;Peach Kingdom;Peach Kingdom;Peach Kingdom;;Peach Kingdom;;;;;;;;;x
d_peach_kingdom_adj;Peach Kingdomian;;Peach Kingdomer;;;;;;;;;;;x
d_pear_kingdom;Pear Kingdom;Pear Kingdom;Pear Kingdom;;Pear Kingdom;;;;;;;;;x
d_pear_kingdom_adj;Pear Kingdomian;;Pear Kingdomer;;;;;;;;;;;x
d_piillo_island;Pi'illo Island;Pi'illo Island;Pi'illo Island;;Pi'illo Island;;;;;;;;;x
d_piillo_island_adj;Pi'illo Islandian;;Pi'illo Islander;;;;;;;;;;;x
d_pineapple_kingdom;Pineapple Kingdom;Pineapple Kingdom;Pineapple Kingdom;;Pineapple Kingdom;;;;;;;;;x
d_pineapple_kingdom_adj;Pineapple Kingdomian;;Pineapple Kingdomer;;;;;;;;;;;x
d_pipe_maze;Pipe Maze;Pipe Maze;Pipe Maze;;Pipe Maze;;;;;;;;;x
d_pipe_maze_adj;Pipe Mazean;;Pipe Mazer;;;;;;;;;;;x
d_pirate_coast;Pirate Coast;Pirate Coast;Pirate Coast;;Pirate Coast;;;;;;;;;x
d_pirate_coast_adj;Pirate Coastian;;Pirate Coaster;;;;;;;;;;;x
d_plack_island;Plack Island;Plack Island;Plack Island;;Plack Island;;;;;;;;;x
d_plack_island_adj;Plack Islandian;;Plack Islander;;;;;;;;;;;x
d_pond_to_pipes;Pond to Pipes;Pond to Pipes;Pond to Pipes;;Pond to Pipes;;;;;;;;;x
d_pond_to_pipes_adj;Pond to Pipesian;;Pond to Pipeser;;;;;;;;;;;x
d_rare_pepper_cove;Rare Pepper Cove;Rare Pepper Cove;Rare Pepper Cove;;Rare Pepper Cove;;;;;;;;;x
d_rare_pepper_cove_adj;Rare Pepper Covean;;Rare Pepper Cover;;;;;;;;;;;x
d_riverbank_riot_+_miller_instinct;Riverbank Riot + Miller Instinct;Riverbank Riot + Miller Instinct;Riverbank Riot + Miller Instinct;;Riverbank Riot + Miller Instinct;;;;;;;;;x
d_riverbank_riot_+_miller_instinct_adj;Riverbank Riot + Miller Instinctian;;Riverbank Riot + Miller Instincter;;;;;;;;;;;x
d_sarasland;Sarasland;Sarasland;Sarasland;;Sarasland;;;;;;;;;x
d_sarasland_adj;Saraslandian;;saraslander;;;;;;;;;;;x
d_seaside;Seaside;Seaside;Seaside;;Seaside;;;;;;;;;x
d_seaside_adj;Seasidean;;seasider;;;;;;;;;;;x
d_secret_seclusion;Secret Seclusion;Secret Seclusion;Secret Seclusion;;Secret Seclusion;;;;;;;;;x
d_secret_seclusion_adj;Secret Seclusionian;;Secret Seclusioner;;;;;;;;;;;x
d_shiver_area;Shiver Area;Shiver Area;Shiver Area;;Shiver Area;;;;;;;;;x
d_shiver_area_adj;Shiver Arean;;Shiver Arer;;;;;;;;;;;x
d_sky_land;Sky Land;Sky Land;Sky Land;;Sky Land;;;;;;;;;x
d_sky_land_adj;Sky Landian;;Sky Lander;;;;;;;;;;;x
d_smrpg_mushroom_kingdom;SMRPG Mushroom Kingdom;SMRPG Mushroom Kingdom;SMRPG Mushroom Kingdom;;SMRPG Mushroom Kingdom;;;;;;;;;x
d_smrpg_mushroom_kingdom_adj;SMRPG Mushroom Kingdomian;;SMRPG Mushroom Kingdomer;;;;;;;;;;;x
d_star_fruit_kingdom;Star Fruit Kingdom;Star Fruit Kingdom;Star Fruit Kingdom;;Star Fruit Kingdom;;;;;;;;;x
d_star_fruit_kingdom_adj;Star Fruit Kingdomian;;Star Fruit Kingdomer;;;;;;;;;;;x
d_strawberry_kingdom;Strawberry Kingdom;Strawberry Kingdom;Strawberry Kingdom;;Strawberry Kingdom;;;;;;;;;x
d_strawberry_kingdom_adj;Strawberry Kingdomian;;Strawberry Kingdomer;;;;;;;;;;;x
d_super_mario_3d_world/sprixie_kingdoms_world_1;Super Mario 3D World/Sprixie Kingdoms - World 1;Super Mario 3D World/Sprixie Kingdoms - World 1;Super Mario 3D World/Sprixie Kingdoms - World 1;;Super Mario 3D World/Sprixie Kingdoms - World 1;;;;;;;;;x
d_super_mario_3d_world/sprixie_kingdoms_world_1_adj;Super Mario 3D World/Sprixie Kingdoms - World 1ian;;Super Mario 3D World/Sprixie Kingdoms - World 1er;;;;;;;;;;;x
d_the_backsides;The Backsides;The Backsides;The Backsides;;The Backsides;;;;;;;;;x
d_the_backsides_adj;The Backsidesian;;The Backsideser;;;;;;;;;;;x
d_the_big_harbour;The Big Harbour;The Big Harbour;The Big Harbour;;The Big Harbour;;;;;;;;;x
d_the_big_harbour_adj;The Big Harbourian;;The Big Harbourer;;;;;;;;;;;x
d_the_big_sink;The Big Sink;The Big Sink;The Big Sink;;The Big Sink;;;;;;;;;x
d_the_big_sink_adj;The Big Sinkian;;The Big Sinker;;;;;;;;;;;x
d_the_iced_ocean;The Iced Ocean;The Iced Ocean;The Iced Ocean;;The Iced Ocean;;;;;;;;;x
d_the_iced_ocean_adj;The Iced Oceanian;;The Iced Oceaner;;;;;;;;;;;x
d_the_moles;The Moles;The Moles;The Moles;;The Moles;;;;;;;;;x
d_the_moles_adj;The Molesian;;The Moleser;;;;;;;;;;;x
d_thousand_year_door;Thousand Year Door;Thousand Year Door;Thousand Year Door;;Thousand Year Door;;;;;;;;;x
d_thousand_year_door_adj;Thousand Year Doorian;;Thousand Year Doorer;;;;;;;;;;;x
d_thwomp_volcano;Thwomp Volcano;Thwomp Volcano;Thwomp Volcano;;Thwomp Volcano;;;;;;;;;x
d_thwomp_volcano_adj;Thwomp Volcanian;;Thwomp Volcaner;;;;;;;;;;;x
d_timber_island;Timber Island;Timber Island;Timber Island;;Timber Island;;;;;;;;;x
d_timber_island_adj;Timber Islandian;;Timber Islander;;;;;;;;;;;x
d_toadwood_forest_area;Toadwood Forest Area;Toadwood Forest Area;Toadwood Forest Area;;Toadwood Forest Area;;;;;;;;;x
d_toadwood_forest_area_adj;Toadwood Forest Arean;;Toadwood Forest Arer;;;;;;;;;;;x
d_total_rekoil_+_liftshaft_lottery;Total Rekoil + Liftshaft Lottery;Total Rekoil + Liftshaft Lottery;Total Rekoil + Liftshaft Lottery;;Total Rekoil + Liftshaft Lottery;;;;;;;;;x
d_total_rekoil_+_liftshaft_lottery_adj;Total Rekoil + Liftshaft Lotterian;;Total Rekoil + Liftshaft Lotterer;;;;;;;;;;;x
d_tropical_freeze_islands;Tropical Freeze Islands;Tropical Freeze Islands;Tropical Freeze Islands;;Tropical Freeze Islands;;;;;;;;;x
d_tropical_freeze_islands_adj;Tropical Freeze Islandsian;;Tropical Freeze Islandser;;;;;;;;;;;x
d_turtle_islands;Turtle Islands;Turtle Islands;Turtle Islands;;Turtle Islands;;;;;;;;;x
d_turtle_islands_adj;Turtle Islandsian;;Turtle Islandser;;;;;;;;;;;x
d_twilight_coasts;Twilight Coasts;Twilight Coasts;Twilight Coasts;;Twilight Coasts;;;;;;;;;x
d_twilight_coasts_adj;Twilight Coastsian;;Twilight Coastser;;;;;;;;;;;x
d_unnamed;Unnamed;Unnamed;Unnamed;;Unnamed;;;;;;;;;x
d_unnamed_adj;Unnamedian;;unnameder;;;;;;;;;;;x
d_vibe_island;Vibe Island;Vibe Island;Vibe Island;;Vibe Island;;;;;;;;;x
d_vibe_island_adj;Vibe Islandian;;Vibe Islander;;;;;;;;;;;x
d_vibrant_isles;Vibrant Isles;Vibrant Isles;Vibrant Isles;;Vibrant Isles;;;;;;;;;x
d_vibrant_isles_adj;Vibrant Islesian;;Vibrant Isleser;;;;;;;;;;;x
d_virtual_boy_wario_land;Virtual Boy Wario Land;Virtual Boy Wario Land;Virtual Boy Wario Land;;Virtual Boy Wario Land;;;;;;;;;x
d_virtual_boy_wario_land_adj;Virtual Boy Wario Landian;;Virtual Boy Wario Lander;;;;;;;;;;;x
d_wario_land_4;Wario Land 4;Wario Land 4;Wario Land 4;;Wario Land 4;;;;;;;;;x
d_wario_land_4_adj;Wario Land 4ian;;Wario Land 4er;;;;;;;;;;;x
d_wario_places;Wario Places;Wario Places;Wario Places;;Wario Places;;;;;;;;;x
d_wario_places_adj;Wario Placesian;;Wario Placeser;;;;;;;;;;;x
d_wario_world;Wario World;Wario World;Wario World;;Wario World;;;;;;;;;x
d_wario_world_adj;Wario Worldian;;Wario Worlder;;;;;;;;;;;x
d_wario_world_mario_party;Wario World Mario Party;Wario World Mario Party;Wario World Mario Party;;Wario World Mario Party;;;;;;;;;x
d_wario_world_mario_party_adj;Wario World Mario Partian;;Wario World Mario Parter;;;;;;;;;;;x
d_warios_island;Wario's Island;Wario's Island;Wario's Island;;Wario's Island;;;;;;;;;x
d_warios_island_adj;Warios Islandian;;Wario's Islander;;;;;;;;;;;x
d_watermelon_kingdom;Watermelon Kingdom;Watermelon Kingdom;Watermelon Kingdom;;Watermelon Kingdom;;;;;;;;;x
d_watermelon_kingdom_adj;Watermelon Kingdomian;;Watermelon Kingdomer;;;;;;;;;;;x
d_westcape;Westcape;Westcape;Westcape;;Westcape;;;;;;;;;x
d_westcape_adj;Westcapean;;westcaper;;;;;;;;;;;x
d_world_1;World 1;World 1;World 1;;World 1;;;;;;;;;x
d_world_1_adj;World 1ian;;World 1er;;;;;;;;;;;x
d_world_2;World 2;World 2;World 2;;World 2;;;;;;;;;x
d_world_2_adj;World 2ian;;World 2er;;;;;;;;;;;x
d_world_3;World 3;World 3;World 3;;World 3;;;;;;;;;x
d_world_3_adj;World 3ian;;World 3er;;;;;;;;;;;x
d_world_4;World 4;World 4;World 4;;World 4;;;;;;;;;x
d_world_4_adj;World 4ian;;World 4er;;;;;;;;;;;x
d_world_5;World 5;World 5;World 5;;World 5;;;;;;;;;x
d_world_5_adj;World 5ian;;World 5er;;;;;;;;;;;x
d_world_e;World e;World e;World e;;World e;;;;;;;;;x
d_world_e_adj;World ean;;World er;;;;;;;;;;;x
d_yoshis_new_island_(egg_island);Yoshi's NEW Island (Egg Island);Yoshi's NEW Island (Egg Island);Yoshi's NEW Island (Egg Island);;Yoshi's NEW Island (Egg Island);;;;;;;;;x
d_yoshis_new_island_(egg_island)_adj;Yoshis NEW Island (Egg Island)ian;;Yoshi's NEW Island (Egg Island)er;;;;;;;;;;;x
d_yoyo_trench;Yoyo Trench;Yoyo Trench;Yoyo Trench;;Yoyo Trench;;;;;;;;;x
d_yoyo_trench_adj;Yoyo Trenchian;;Yoyo Trencher;;;;;;;;;;;x
