#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
c_bar_sands;Bar Sands;Bar Sands;Bar Sands;;Bar Sands;;;;;;;;;x
c_bar_sands_adj;Bar Sandsian;;Bar Sandser;;;;;;;;;;;x
c_barrel_slope;Barrel Slope;Barrel Slope;Barrel Slope;;Barrel Slope;;;;;;;;;x
c_barrel_slope_adj;Barrel Slopean;;Barrel Sloper;;;;;;;;;;;x
c_barren_badlands;Barren Badlands;Barren Badlands;Barren Badlands;;Barren Badlands;;;;;;;;;x
c_barren_badlands_adj;Barren Badlandsian;;Barren Badlandser;;;;;;;;;;;x
c_barrier_mountains;Barrier Mountains;Barrier Mountains;Barrier Mountains;;Barrier Mountains;;;;;;;;;x
c_barrier_mountains_adj;Barrier Mountainsian;;Barrier Mountainser;;;;;;;;;;;x
c_barter_beach;Barter Beach;Barter Beach;Barter Beach;;Barter Beach;;;;;;;;;x
c_barter_beach_adj;Barter Beachian;;Barter Beacher;;;;;;;;;;;x
c_baseball_plaza;Baseball Plaza;Baseball Plaza;Baseball Plaza;;Baseball Plaza;;;;;;;;;x
c_baseball_plaza_adj;Baseball Plazan;;Baseball Plazer;;;;;;;;;;;x
c_battle_canyon;Battle Canyon;Battle Canyon;Battle Canyon;;Battle Canyon;;;;;;;;;x
c_battle_canyon_adj;Battle Canyonian;;Battle Canyoner;;;;;;;;;;;x
c_battle_fort;Battle Fort;Battle Fort;Battle Fort;;Battle Fort;;;;;;;;;x
c_battle_fort_adj;Battle Fortian;;Battle Forter;;;;;;;;;;;x
c_bazaar_bay;Bazaar Bay;Bazaar Bay;Bazaar Bay;;Bazaar Bay;;;;;;;;;x
c_bazaar_bay_adj;Bazaar Baian;;Bazaar Baer;;;;;;;;;;;x
c_bean_valley;Bean Valley;Bean Valley;Bean Valley;;Bean Valley;;;;;;;;;x
c_bean_valley_adj;Bean Valleian;;Bean Valleer;;;;;;;;;;;x
c_beanbean_airport;Beanbean Airport;Beanbean Airport;Beanbean Airport;;Beanbean Airport;;;;;;;;;x
c_beanbean_airport_adj;Beanbean Airportian;;Beanbean Airporter;;;;;;;;;;;x
c_beanbean_castle;Beanbean Castle;Beanbean Castle;Beanbean Castle;;Beanbean Castle;;;;;;;;;x
c_beanbean_castle_adj;Beanbean Castlean;;Beanbean Castler;;;;;;;;;;;x
c_beanbean_meadows;Beanbean Meadows;Beanbean Meadows;Beanbean Meadows;;Beanbean Meadows;;;;;;;;;x
c_beanbean_meadows_adj;Beanbean Meadowsian;;Beanbean Meadowser;;;;;;;;;;;x
c_beanbean_swamp;Beanbean Swamp;Beanbean Swamp;Beanbean Swamp;;Beanbean Swamp;;;;;;;;;x
c_beanbean_swamp_adj;Beanbean Swampian;;Beanbean Swamper;;;;;;;;;;;x
c_beanstalk_way;Beanstalk Way;Beanstalk Way;Beanstalk Way;;Beanstalk Way;;;;;;;;;x
c_beanstalk_way_adj;Beanstalk Waian;;Beanstalk Waer;;;;;;;;;;;x
c_bear_forest;Bear Forest;Bear Forest;Bear Forest;;Bear Forest;;;;;;;;;x
c_bear_forest_adj;Bear Forestian;;Bear Forester;;;;;;;;;;;x
c_bear_mountain;Bear Mountain;Bear Mountain;Bear Mountain;;Bear Mountain;;;;;;;;;x
c_bear_mountain_adj;Bear Mountainian;;Bear Mountainer;;;;;;;;;;;x
c_bear_pines;Bear Pines;Bear Pines;Bear Pines;;Bear Pines;;;;;;;;;x
c_bear_pines_adj;Bear Pinesian;;Bear Pineser;;;;;;;;;;;x
c_beehive_hill;Beehive Hill;Beehive Hill;Beehive Hill;;Beehive Hill;;;;;;;;;x
c_beehive_hill_adj;Beehive Hillian;;Beehive Hiller;;;;;;;;;;;x
c_beep_block_skyway;Beep Block Skyway;Beep Block Skyway;Beep Block Skyway;;Beep Block Skyway;;;;;;;;;x
c_beep_block_skyway_adj;Beep Block Skywaian;;Beep Block Skywaer;;;;;;;;;;;x
c_bell_highlands;Bell Highlands;Bell Highlands;Bell Highlands;;Bell Highlands;;;;;;;;;x
c_bell_highlands_adj;Bell Highlandsian;;Bell Highlandser;;;;;;;;;;;x
c_belome_temple;Belome Temple;Belome Temple;Belome Temple;;Belome Temple;;;;;;;;;x
c_belome_temple_adj;Belome Templean;;Belome Templer;;;;;;;;;;;x
c_bianco_hills;Bianco Hills;Bianco Hills;Bianco Hills;;Bianco Hills;;;;;;;;;x
c_bianco_hills_adj;Bianco Hillsian;;Bianco Hillser;;;;;;;;;;;x
c_big_boos_haunt;Big Boo's Haunt;Big Boo's Haunt;Big Boo's Haunt;;Big Boo's Haunt;;;;;;;;;x
c_big_boos_haunt_adj;Big Boos Hauntian;;Big Boo's Haunter;;;;;;;;;;;x
c_big_bounce_byway;Big Bounce Byway;Big Bounce Byway;Big Bounce Byway;;Big Bounce Byway;;;;;;;;;x
c_big_bounce_byway_adj;Big Bounce Bywaian;;Big Bounce Bywaer;;;;;;;;;;;x
c_big_castle;Big Castle;Big Castle;Big Castle;;Big Castle;;;;;;;;;x
c_big_castle_adj;Big Castlean;;Big Castler;;;;;;;;;;;x
c_big_city;Big City;Big City;Big City;;Big City;;;;;;;;;x
c_big_city_adj;Big Citian;;Big Citer;;;;;;;;;;;x
c_big_donut;Big Donut;Big Donut;Big Donut;;Big Donut;;;;;;;;;x
c_big_donut_adj;Big Donutian;;Big Donuter;;;;;;;;;;;x
c_big_fish_island;Big Fish Island;Big Fish Island;Big Fish Island;;Big Fish Island;;;;;;;;;x
c_big_fish_island_adj;Big Fish Islandian;;Big Fish Islander;;;;;;;;;;;x
c_big_plains;Big Plains;Big Plains;Big Plains;;Big Plains;;;;;;;;;x
c_big_plains_adj;Big Plainsian;;Big Plainser;;;;;;;;;;;x
c_biting_slopes;Biting Slopes;Biting Slopes;Biting Slopes;;Biting Slopes;;;;;;;;;x
c_biting_slopes_adj;Biting Slopesian;;Biting Slopeser;;;;;;;;;;;x
c_bitter_cold_glacier;Bitter Cold Glacier;Bitter Cold Glacier;Bitter Cold Glacier;;Bitter Cold Glacier;;;;;;;;;x
c_bitter_cold_glacier_adj;Bitter Cold Glacierian;;Bitter Cold Glacierer;;;;;;;;;;;x
c_black_beach;Black Beach;Black Beach;Black Beach;;Black Beach;;;;;;;;;x
c_black_beach_adj;Black Beachian;;Black Beacher;;;;;;;;;;;x
c_black_ice_mountain;Black Ice Mountain;Black Ice Mountain;Black Ice Mountain;;Black Ice Mountain;;;;;;;;;x
c_black_ice_mountain_adj;Black Ice Mountainian;;Black Ice Mountainer;;;;;;;;;;;x
c_black_meadow;Black Meadow;Black Meadow;Black Meadow;;Black Meadow;;;;;;;;;x
c_black_meadow_adj;Black Meadowian;;Black Meadower;;;;;;;;;;;x
c_blackforest_plateau;Blackforest Plateau;Blackforest Plateau;Blackforest Plateau;;Blackforest Plateau;;;;;;;;;x
c_blackforest_plateau_adj;Blackforest Platian;;Blackforest Plater;;;;;;;;;;;x
c_blaze_cave;Blaze Cave;Blaze Cave;Blaze Cave;;Blaze Cave;;;;;;;;;x
c_blaze_cave_adj;Blaze Cavean;;Blaze Caver;;;;;;;;;;;x
c_bleak_peak;Bleak Peak;Bleak Peak;Bleak Peak;;Bleak Peak;;;;;;;;;x
c_bleak_peak_adj;Bleak Peakian;;Bleak Peaker;;;;;;;;;;;x
c_blizzardy_badlands;Blizzardy Badlands;Blizzardy Badlands;Blizzardy Badlands;;Blizzardy Badlands;;;;;;;;;x
c_blizzardy_badlands_adj;Blizzardy Badlandsian;;Blizzardy Badlandser;;;;;;;;;;;x
c_block_city;Block City;Block City;Block City;;Block City;;;;;;;;;x
c_block_city_adj;Block Citian;;Block Citer;;;;;;;;;;;x
c_blood_orange_bay;Blood Orange Bay;Blood Orange Bay;Blood Orange Bay;;Blood Orange Bay;;;;;;;;;x
c_blood_orange_bay_adj;Blood Orange Baian;;Blood Orange Baer;;;;;;;;;;;x
c_blooper_bay;Blooper Bay;Blooper Bay;Blooper Bay;;Blooper Bay;;;;;;;;;x
c_blooper_bay_adj;Blooper Baian;;Blooper Baer;;;;;;;;;;;x
c_blooper_beach;Blooper Beach;Blooper Beach;Blooper Beach;;Blooper Beach;;;;;;;;;x
c_blooper_beach_adj;Blooper Beachian;;Blooper Beacher;;;;;;;;;;;x
c_blubble_lake;Blubble Lake;Blubble Lake;Blubble Lake;;Blubble Lake;;;;;;;;;x
c_blubble_lake_adj;Blubble Lakean;;Blubble Laker;;;;;;;;;;;x
c_blue_toad_woods;Blue Toad Woods;Blue Toad Woods;Blue Toad Woods;;Blue Toad Woods;;;;;;;;;x
c_blue_toad_woods_adj;Blue Toad Woodsian;;Blue Toad Woodser;;;;;;;;;;;x
c_bob_omb_battlefield;Bob-omb Battlefield;Bob-omb Battlefield;Bob-omb Battlefield;;Bob-omb Battlefield;;;;;;;;;x
c_bob_omb_battlefield_adj;Bob-omb Battlefieldian;;Bob-omb Battlefielder;;;;;;;;;;;x
c_bocca_beach;Bocca Beach;Bocca Beach;Bocca Beach;;Bocca Beach;;;;;;;;;x
c_bocca_beach_adj;Bocca Beachian;;Bocca Beacher;;;;;;;;;;;x
c_boggly_bay;Boggly Bay;Boggly Bay;Boggly Bay;;Boggly Bay;;;;;;;;;x
c_boggly_bay_adj;Boggly Baian;;Boggly Baer;;;;;;;;;;;x
c_boggly_reach;Boggly Reach;Boggly Reach;Boggly Reach;;Boggly Reach;;;;;;;;;x
c_boggly_reach_adj;Boggly Reachian;;Boggly Reacher;;;;;;;;;;;x
c_bone_dry_dunes;Bone-Dry Dunes;Bone-Dry Dunes;Bone-Dry Dunes;;Bone-Dry Dunes;;;;;;;;;x
c_bone_dry_dunes_adj;Bone-Dry Dunesian;;Bone-Dry Duneser;;;;;;;;;;;x
c_bonus_desert;Bonus Desert;Bonus Desert;Bonus Desert;;Bonus Desert;;;;;;;;;x
c_bonus_desert_adj;Bonus Desertian;;Bonus Deserter;;;;;;;;;;;x
c_bonus_islands;Bonus Islands;Bonus Islands;Bonus Islands;;Bonus Islands;;;;;;;;;x
c_bonus_islands_adj;Bonus Islandsian;;Bonus Islandser;;;;;;;;;;;x
c_bonus_ridge;Bonus Ridge;Bonus Ridge;Bonus Ridge;;Bonus Ridge;;;;;;;;;x
c_bonus_ridge_adj;Bonus Ridgean;;Bonus Ridger;;;;;;;;;;;x
c_bonyard;Bonyard;Bonyard;Bonyard;;Bonyard;;;;;;;;;x
c_bonyard_adj;Bonyardian;;bonyarder;;;;;;;;;;;x
c_boo_cemetery;Boo Cemetery;Boo Cemetery;Boo Cemetery;;Boo Cemetery;;;;;;;;;x
c_boo_cemetery_adj;Boo Cemeterian;;Boo Cemeterer;;;;;;;;;;;x
c_boo_lake;Boo Lake;Boo Lake;Boo Lake;;Boo Lake;;;;;;;;;x
c_boo_lake_adj;Boo Lakean;;Boo Laker;;;;;;;;;;;x
c_boo_valley;Boo Valley;Boo Valley;Boo Valley;;Boo Valley;;;;;;;;;x
c_boo_valley_adj;Boo Valleian;;Boo Valleer;;;;;;;;;;;x
c_boos_horror_castle;Boo's Horror Castle;Boo's Horror Castle;Boo's Horror Castle;;Boo's Horror Castle;;;;;;;;;x
c_boos_horror_castle_adj;Boos Horror Castlean;;Boo's Horror Castler;;;;;;;;;;;x
c_boos_mansion;Boo's Mansion;Boo's Mansion;Boo's Mansion;;Boo's Mansion;;;;;;;;;x
c_boos_mansion_adj;Boos Mansionian;;Boo's Mansioner;;;;;;;;;;;x
c_booster_field;Booster Field;Booster Field;Booster Field;;Booster Field;;;;;;;;;x
c_booster_field_adj;Booster Fieldian;;Booster Fielder;;;;;;;;;;;x
c_booster_hill;Booster Hill;Booster Hill;Booster Hill;;Booster Hill;;;;;;;;;x
c_booster_hill_adj;Booster Hillian;;Booster Hiller;;;;;;;;;;;x
c_booster_pass;Booster Pass;Booster Pass;Booster Pass;;Booster Pass;;;;;;;;;x
c_booster_pass_adj;Booster Passian;;Booster Passer;;;;;;;;;;;x
c_booster_tower;Booster Tower;Booster Tower;Booster Tower;;Booster Tower;;;;;;;;;x
c_booster_tower_adj;Booster Towerian;;Booster Towerer;;;;;;;;;;;x
c_booty_boardwalk;Booty Boardwalk;Booty Boardwalk;Booty Boardwalk;;Booty Boardwalk;;;;;;;;;x
c_booty_boardwalk_adj;Booty Boardwalkian;;Booty Boardwalker;;;;;;;;;;;x
c_boss_bass_bay;Boss Bass Bay;Boss Bass Bay;Boss Bass Bay;;Boss Bass Bay;;;;;;;;;x
c_boss_bass_bay_adj;Boss Bass Baian;;Boss Bass Baer;;;;;;;;;;;x
c_boulder_canyon;Boulder Canyon;Boulder Canyon;Boulder Canyon;;Boulder Canyon;;;;;;;;;x
c_boulder_canyon_adj;Boulder Canyonian;;Boulder Canyoner;;;;;;;;;;;x
c_boulder_field;Boulder Field;Boulder Field;Boulder Field;;Boulder Field;;;;;;;;;x
c_boulder_field_adj;Boulder Fieldian;;Boulder Fielder;;;;;;;;;;;x
c_bounty_harbor;Bounty Harbor;Bounty Harbor;Bounty Harbor;;Bounty Harbor;;;;;;;;;x
c_bounty_harbor_adj;Bounty Harborian;;Bounty Harborer;;;;;;;;;;;x
c_bouquet_gardens;Bouquet Gardens;Bouquet Gardens;Bouquet Gardens;;Bouquet Gardens;;;;;;;;;x
c_bouquet_gardens_adj;Bouquet Gardensian;;Bouquet Gardenser;;;;;;;;;;;x
c_bowser_badlands;Bowser Badlands;Bowser Badlands;Bowser Badlands;;Bowser Badlands;;;;;;;;;x
c_bowser_badlands_adj;Bowser Badlandsian;;Bowser Badlandser;;;;;;;;;;;x
c_bowser_bay;Bowser Bay;Bowser Bay;Bowser Bay;;Bowser Bay;;;;;;;;;x
c_bowser_bay_adj;Bowser Baian;;Bowser Baer;;;;;;;;;;;x
c_bowser_coast;Bowser Coast;Bowser Coast;Bowser Coast;;Bowser Coast;;;;;;;;;x
c_bowser_coast_adj;Bowser Coastian;;Bowser Coaster;;;;;;;;;;;x
c_bowser_jr_castle;Bowser Jr. Castle;Bowser Jr. Castle;Bowser Jr. Castle;;Bowser Jr. Castle;;;;;;;;;x
c_bowser_jr_castle_adj;Bowser Jr. Castlean;;Bowser Jr. Castler;;;;;;;;;;;x
c_bowser_land;Bowser Land;Bowser Land;Bowser Land;;Bowser Land;;;;;;;;;x
c_bowser_land_adj;Bowser Landian;;Bowser Lander;;;;;;;;;;;x
c_bowser_path;Bowser Path;Bowser Path;Bowser Path;;Bowser Path;;;;;;;;;x
c_bowser_path_adj;Bowser Pathian;;Bowser Pather;;;;;;;;;;;x
c_bowsers_castle;Bowser's Castle;Bowser's Castle;Bowser's Castle;;Bowser's Castle;;;;;;;;;x
c_bowsers_castle_adj;Bowsers Castlean;;Bowser's Castler;;;;;;;;;;;x
c_bowsers_enchanted_inferno;Bowser's Enchanted Inferno;Bowser's Enchanted Inferno;Bowser's Enchanted Inferno;;Bowser's Enchanted Inferno;;;;;;;;;x
c_bowsers_enchanted_inferno_adj;Bowsers Enchanted Infernian;;Bowser's Enchanted Inferner;;;;;;;;;;;x
c_bowsers_keep;Bowser's Keep;Bowser's Keep;Bowser's Keep;;Bowser's Keep;;;;;;;;;x
c_bowsers_keep_adj;Bowsers Keepian;;Bowser's Keeper;;;;;;;;;;;x
c_bowsers_magma_mountain;Bowser's Magma Mountain;Bowser's Magma Mountain;Bowser's Magma Mountain;;Bowser's Magma Mountain;;;;;;;;;x
c_bowsers_magma_mountain_adj;Bowsers Magma Mountainian;;Bowser's Magma Mountainer;;;;;;;;;;;x
c_bowsers_peculiar_peak;Bowser's Peculiar Peak;Bowser's Peculiar Peak;Bowser's Peculiar Peak;;Bowser's Peculiar Peak;;;;;;;;;x
c_bowsers_peculiar_peak_adj;Bowsers Peculiar Peakian;;Bowser's Peculiar Peaker;;;;;;;;;;;x
c_bowsers_reef;Bowser's Reef;Bowser's Reef;Bowser's Reef;;Bowser's Reef;;;;;;;;;x
c_bowsers_reef_adj;Bowsers Reefian;;Bowser's Reefer;;;;;;;;;;;x
c_bowsers_villa;Bowser's Villa;Bowser's Villa;Bowser's Villa;;Bowser's Villa;;;;;;;;;x
c_bowsers_villa_adj;Bowsers Villan;;Bowser's Viller;;;;;;;;;;;x
c_bramble_headland;Bramble Headland;Bramble Headland;Bramble Headland;;Bramble Headland;;;;;;;;;x
c_bramble_headland_adj;Bramble Headlandian;;Bramble Headlander;;;;;;;;;;;x
c_breezy_bluff;Breezy Bluff;Breezy Bluff;Breezy Bluff;;Breezy Bluff;;;;;;;;;x
c_breezy_bluff_adj;Breezy Bluffian;;Breezy Bluffer;;;;;;;;;;;x
c_brolder_island;Brolder Island;Brolder Island;Brolder Island;;Brolder Island;;;;;;;;;x
c_brolder_island_adj;Brolder Islandian;;Brolder Islander;;;;;;;;;;;x
c_brolder_toad_house;Brolder Toad House;Brolder Toad House;Brolder Toad House;;Brolder Toad House;;;;;;;;;x
c_brolder_toad_house_adj;Brolder Toad Housean;;Brolder Toad Houser;;;;;;;;;;;x
c_bubble_islands;Bubble Islands;Bubble Islands;Bubble Islands;;Bubble Islands;;;;;;;;;x
c_bubble_islands_adj;Bubble Islandsian;;Bubble Islandser;;;;;;;;;;;x
c_bumpy_mesa;Bumpy Mesa;Bumpy Mesa;Bumpy Mesa;;Bumpy Mesa;;;;;;;;;x
c_bumpy_mesa_adj;Bumpy Mesan;;Bumpy Meser;;;;;;;;;;;x
c_bundle_up_bay;Bundle-up Bay;Bundle-up Bay;Bundle-up Bay;;Bundle-up Bay;;;;;;;;;x
c_bundle_up_bay_adj;Bundle-up Baian;;Bundle-up Baer;;;;;;;;;;;x
c_burning_beach;Burning Beach;Burning Beach;Burning Beach;;Burning Beach;;;;;;;;;x
c_burning_beach_adj;Burning Beachian;;Burning Beacher;;;;;;;;;;;x
c_bustling_city;Bustling City;Bustling City;Bustling City;;Bustling City;;;;;;;;;x
c_bustling_city_adj;Bustling Citian;;Bustling Citer;;;;;;;;;;;x
c_cactus_mine;Cactus Mine;Cactus Mine;Cactus Mine;;Cactus Mine;;;;;;;;;x
c_cactus_mine_adj;Cactus Minean;;Cactus Miner;;;;;;;;;;;x
c_cactus_woods;Cactus Woods;Cactus Woods;Cactus Woods;;Cactus Woods;;;;;;;;;x
c_cactus_woods_adj;Cactus Woodsian;;Cactus Woodser;;;;;;;;;;;x
c_cakewalk_flip;Cakewalk Flip;Cakewalk Flip;Cakewalk Flip;;Cakewalk Flip;;;;;;;;;x
c_cakewalk_flip_adj;Cakewalk Flipian;;Cakewalk Fliper;;;;;;;;;;;x
c_caldera_cliff;Caldera Cliff;Caldera Cliff;Caldera Cliff;;Caldera Cliff;;;;;;;;;x
c_caldera_cliff_adj;Caldera Cliffian;;Caldera Cliffer;;;;;;;;;;;x
c_calm_coast;Calm Coast;Calm Coast;Calm Coast;;Calm Coast;;;;;;;;;x
c_calm_coast_adj;Calm Coastian;;Calm Coaster;;;;;;;;;;;x
c_cannon_cove;Cannon Cove;Cannon Cove;Cannon Cove;;Cannon Cove;;;;;;;;;x
c_cannon_cove_adj;Cannon Covean;;Cannon Cover;;;;;;;;;;;x
c_cape_codswallop;Cape Codswallop;Cape Codswallop;Cape Codswallop;;Cape Codswallop;;;;;;;;;x
c_cape_codswallop_adj;Cape Codswallopian;;Cape Codswalloper;;;;;;;;;;;x
c_car_land;Car Land;Car Land;Car Land;;Car Land;;;;;;;;;x
c_car_land_adj;Car Landian;;Car Lander;;;;;;;;;;;x
c_castaway_bay;Castaway Bay;Castaway Bay;Castaway Bay;;Castaway Bay;;;;;;;;;x
c_castaway_bay_adj;Castaway Baian;;Castaway Baer;;;;;;;;;;;x
c_castle_bowser;Castle Bowser;Castle Bowser;Castle Bowser;;Castle Bowser;;;;;;;;;x
c_castle_bowser_adj;Castle Bowserian;;Castle Bowserer;;;;;;;;;;;x
c_castle_in_the_clouds;Castle in the Clouds;Castle in the Clouds;Castle in the Clouds;;Castle in the Clouds;;;;;;;;;x
c_castle_in_the_clouds_adj;Castle in the Cloudsian;;Castle in the Cloudser;;;;;;;;;;;x
c_castle_koopula;Castle Koopula;Castle Koopula;Castle Koopula;;Castle Koopula;;;;;;;;;x
c_castle_koopula_adj;Castle Koopulan;;Castle Koopuler;;;;;;;;;;;x
c_caveman_land;Caveman Land;Caveman Land;Caveman Land;;Caveman Land;;;;;;;;;x
c_caveman_land_adj;Caveman Landian;;Caveman Lander;;;;;;;;;;;x
c_cavern_hill;Cavern Hill;Cavern Hill;Cavern Hill;;Cavern Hill;;;;;;;;;x
c_cavern_hill_adj;Cavern Hillian;;Cavern Hiller;;;;;;;;;;;x
c_cavi_plains;Cavi Plains;Cavi Plains;Cavi Plains;;Cavi Plains;;;;;;;;;x
c_cavi_plains_adj;Cavi Plainsian;;Cavi Plainser;;;;;;;;;;;x
